navigation_id,timestamp,planned_x,planned_y,executed_x,executed_y,path_error,accumulated_distance,instantaneous_velocity,elapsed_time
5,1734627147.801,0.081,1.238,0.057,1.253,0.025,0.745,0.019,17.027
5,1734627148.001,0.081,1.238,0.057,1.253,0.025,0.745,0.000,17.228
5,1734627148.202,0.081,1.238,0.058,1.259,0.030,0.752,0.033,17.429
5,1734627148.401,0.090,1.300,0.069,1.291,0.017,0.785,0.168,17.628
5,1734627148.601,0.086,1.338,0.077,1.319,0.020,0.814,0.145,17.828
5,1734627148.801,0.092,1.353,0.087,1.349,0.004,0.846,0.158,18.028
5,1734627149.002,0.092,1.353,0.097,1.375,0.023,0.874,0.142,18.228
5,1734627149.201,0.133,1.371,0.106,1.402,0.042,0.903,0.144,18.428
5,1734627149.401,0.130,1.420,0.119,1.429,0.014,0.932,0.146,18.627
5,1734627149.601,0.130,1.420,0.134,1.456,0.036,0.963,0.155,18.828
5,1734627149.801,0.130,1.420,0.149,1.481,0.064,0.993,0.146,19.028
5,1734627150.001,0.207,1.440,0.167,1.507,0.078,1.024,0.155,19.227
5,1734627150.201,0.241,1.475,0.190,1.530,0.075,1.056,0.164,19.427
5,1734627150.400,0.221,1.514,0.209,1.554,0.038,1.087,0.155,19.627
5,1734627150.601,0.245,1.518,0.229,1.576,0.060,1.117,0.147,19.828
5,1734627150.802,0.300,1.560,0.251,1.598,0.062,1.148,0.155,20.029
5,1734627151.001,0.300,1.560,0.272,1.618,0.065,1.177,0.146,20.228
5,1734627151.200,0.351,1.612,0.301,1.649,0.061,1.219,0.213,20.427
5,1734627151.401,0.330,1.670,0.324,1.667,0.007,1.248,0.143,20.627
5,1734627151.600,0.330,1.670,0.348,1.685,0.018,1.279,0.155,20.827
5,1734627151.802,0.378,1.663,0.372,1.702,0.038,1.308,0.146,21.028
5,1734627152.001,0.402,1.669,0.399,1.718,0.049,1.339,0.154,21.227
5,1734627152.201,0.450,1.680,0.431,1.738,0.061,1.377,0.191,21.428
5,1734627152.401,0.488,1.711,0.459,1.752,0.051,1.408,0.155,21.627
5,1734627152.600,0.480,1.770,0.487,1.766,0.008,1.440,0.157,21.826
5,1734627152.800,0.480,1.770,0.510,1.776,0.030,1.464,0.124,22.026
5,1734627153.000,0.480,1.770,0.514,1.777,0.035,1.469,0.023,22.227
5,1734627153.200,0.480,1.770,0.517,1.780,0.038,1.473,0.019,22.427
5,1734627153.402,0.480,1.770,0.516,1.780,0.038,1.473,0.002,22.628
5,1734627153.600,0.530,1.770,0.516,1.780,0.016,1.474,0.004,22.826
5,1734627153.800,0.530,1.770,0.516,1.780,0.016,1.474,0.001,23.027
5,1734627154.000,0.530,1.770,0.517,1.780,0.016,1.475,0.006,23.227
5,1734627154.202,0.500,1.752,0.501,1.777,0.020,1.492,0.084,23.429
5,1734627154.401,0.500,1.752,0.502,1.777,0.020,1.494,0.009,23.627
5,1734627154.600,0.500,1.752,0.504,1.778,0.020,1.496,0.010,23.827
5,1734627154.800,0.500,1.752,0.500,1.784,0.027,1.503,0.034,24.027
5,1734627155.000,0.500,1.752,0.500,1.784,0.027,1.503,0.001,24.227
5,1734627155.200,0.530,1.770,0.507,1.778,0.018,1.512,0.046,24.427
5,1734627155.400,0.530,1.770,0.507,1.778,0.018,1.512,0.000,24.627
5,1734627155.602,0.480,1.770,0.503,1.778,0.024,1.517,0.024,24.828
5,1734627155.801,0.480,1.770,0.503,1.778,0.024,1.517,0.001,25.027
5,1734627156.000,0.480,1.770,0.495,1.780,0.018,1.525,0.038,25.227
5,1734627156.200,0.480,1.770,0.496,1.780,0.018,1.526,0.003,25.427
5,1734627156.400,0.480,1.770,0.506,1.780,0.028,1.536,0.054,25.627
5,1734627156.600,0.530,1.770,0.521,1.768,0.003,1.556,0.096,25.827
5,1734627156.800,0.530,1.770,0.539,1.749,0.023,1.582,0.132,26.026
5,1734627157.000,0.530,1.770,0.567,1.735,0.051,1.613,0.154,26.227
5,1734627157.200,0.530,1.770,0.583,1.710,0.080,1.642,0.146,26.427
5,1734627157.400,0.530,1.770,0.595,1.687,0.106,1.669,0.133,26.627
5,1734627157.600,0.580,1.670,0.603,1.666,0.024,1.691,0.112,26.827
5,1734627157.800,0.580,1.670,0.611,1.641,0.043,1.718,0.133,27.027
5,1734627158.000,0.580,1.670,0.617,1.612,0.069,1.747,0.148,27.227
5,1734627158.200,0.580,1.670,0.612,1.590,0.086,1.769,0.111,27.427
5,1734627158.400,0.580,1.670,0.613,1.561,0.114,1.799,0.146,27.626
5,1734627158.600,0.601,1.523,0.612,1.533,0.012,1.826,0.137,27.827
5,1734627158.800,0.601,1.523,0.598,1.496,0.027,1.867,0.202,28.027
5,1734627159.000,0.601,1.523,0.591,1.468,0.056,1.895,0.143,28.227
5,1734627159.200,0.601,1.523,0.582,1.437,0.087,1.927,0.158,28.427
5,1734627159.400,0.601,1.523,0.574,1.411,0.115,1.955,0.139,28.627
5,1734627159.600,0.601,1.523,0.562,1.382,0.146,1.986,0.155,28.826
5,1734627159.801,0.530,1.370,0.550,1.356,0.025,2.015,0.146,29.028
5,1734627160.001,0.530,1.370,0.537,1.331,0.040,2.043,0.139,29.228
5,1734627160.201,0.530,1.370,0.542,1.327,0.045,2.049,0.034,29.428
5,1734627160.402,0.530,1.370,0.539,1.322,0.049,2.055,0.030,29.628
5,1734627160.602,0.530,1.370,0.538,1.318,0.052,2.059,0.018,29.828
5,1734627160.799,0.530,1.320,0.524,1.307,0.014,2.077,0.090,30.026
5,1734627161.000,0.502,1.322,0.510,1.298,0.024,2.094,0.084,30.226
5,1734627161.200,0.477,1.320,0.488,1.285,0.035,2.119,0.126,30.426
5,1734627161.400,0.477,1.320,0.487,1.285,0.036,2.120,0.006,30.626
5,1734627161.599,0.477,1.320,0.488,1.285,0.036,2.121,0.003,30.826
5,1734627161.800,0.477,1.320,0.490,1.286,0.035,2.123,0.010,31.027
5,1734627162.001,0.477,1.320,0.491,1.287,0.034,2.124,0.006,31.227
5,1734627162.200,0.502,1.322,0.494,1.288,0.033,2.128,0.020,31.426
5,1734627162.400,0.502,1.322,0.502,1.293,0.029,2.137,0.048,31.626
5,1734627162.600,0.502,1.322,0.512,1.298,0.024,2.148,0.053,31.826
5,1734627162.801,0.530,1.320,0.520,1.303,0.018,2.158,0.049,32.027
5,1734627163.000,0.530,1.320,0.530,1.307,0.013,2.168,0.051,32.226
5,1734627163.200,0.530,1.320,0.539,1.312,0.012,2.178,0.051,32.427
5,1734627163.400,0.530,1.320,0.548,1.317,0.018,2.188,0.051,32.627
5,1734627163.600,0.530,1.320,0.556,1.322,0.026,2.198,0.049,32.826
5,1734627163.800,0.530,1.320,0.565,1.326,0.036,2.208,0.050,33.027
5,1734627163.999,0.530,1.320,0.574,1.331,0.045,2.218,0.050,33.226
5,1734627164.200,0.530,1.320,0.583,1.336,0.055,2.229,0.051,33.426
5,1734627164.400,0.530,1.320,0.592,1.340,0.065,2.238,0.049,33.626
5,1734627164.599,0.530,1.320,0.600,1.345,0.075,2.248,0.049,33.826
5,1734627164.799,0.530,1.320,0.609,1.350,0.084,2.258,0.050,34.026
5,1734627165.000,0.530,1.320,0.618,1.354,0.095,2.268,0.051,34.226
5,1734627165.199,0.530,1.320,0.627,1.359,0.104,2.278,0.050,34.426
5,1734627165.399,0.530,1.320,0.636,1.364,0.114,2.288,0.050,34.626
5,1734627165.600,0.530,1.320,0.644,1.368,0.124,2.298,0.049,34.826
5,1734627165.800,0.530,1.320,0.653,1.373,0.134,2.308,0.051,35.026
5,1734627165.999,0.530,1.320,0.663,1.378,0.145,2.319,0.054,35.226
5,1734627166.200,0.530,1.320,0.671,1.382,0.154,2.328,0.047,35.427
5,1734627166.400,0.530,1.320,0.681,1.387,0.165,2.339,0.053,35.627
5,1734627166.600,0.530,1.320,0.689,1.392,0.175,2.349,0.048,35.827
5,1734627166.800,0.530,1.320,0.699,1.397,0.185,2.359,0.053,36.027
5,1734627166.999,0.530,1.320,0.707,1.401,0.195,2.369,0.050,36.226
5,1734627167.200,0.530,1.320,0.716,1.406,0.205,2.379,0.050,36.426
5,1734627167.400,0.530,1.320,0.725,1.411,0.215,2.389,0.050,36.626
5,1734627167.600,0.530,1.320,0.734,1.416,0.225,2.399,0.050,36.827
5,1734627167.799,0.530,1.320,0.743,1.420,0.235,2.409,0.051,37.026
5,1734627168.000,0.530,1.320,0.752,1.425,0.245,2.419,0.050,37.226
5,1734627168.200,0.530,1.320,0.760,1.430,0.255,2.429,0.050,37.426
5,1734627168.399,0.530,1.320,0.769,1.434,0.265,2.439,0.051,37.626
5,1734627168.600,0.530,1.320,0.778,1.439,0.275,2.449,0.050,37.827
5,1734627168.800,0.780,1.470,0.787,1.443,0.027,2.459,0.050,38.027
5,1734627169.000,0.780,1.470,0.763,1.452,0.025,2.485,0.130,38.227
5,1734627169.201,0.780,1.470,0.745,1.442,0.045,2.505,0.101,38.427
5,1734627169.400,0.780,1.470,0.719,1.428,0.074,2.535,0.146,38.627
5,1734627169.601,0.780,1.470,0.692,1.413,0.104,2.566,0.155,38.828
5,1734627169.801,0.680,1.420,0.666,1.400,0.024,2.595,0.147,39.028
5,1734627170.000,0.637,1.433,0.639,1.385,0.046,2.626,0.155,39.227
5,1734627170.201,0.612,1.433,0.613,1.371,0.062,2.656,0.148,39.427
5,1734627170.400,0.588,1.432,0.586,1.356,0.076,2.686,0.153,39.627
5,1734627170.600,0.563,1.430,0.559,1.340,0.090,2.718,0.158,39.827
5,1734627170.800,0.530,1.320,0.535,1.326,0.007,2.746,0.141,40.026
5,1734627171.001,0.488,1.320,0.508,1.309,0.011,2.777,0.157,40.228
5,1734627171.201,0.464,1.316,0.476,1.294,0.024,2.813,0.177,40.428
5,1734627171.400,0.439,1.310,0.450,1.276,0.035,2.845,0.160,40.627
5,1734627171.600,0.416,1.301,0.426,1.259,0.042,2.873,0.145,40.826
5,1734627171.800,0.375,1.273,0.402,1.240,0.042,2.905,0.155,41.027
5,1734627171.999,0.380,1.220,0.380,1.221,0.001,2.934,0.145,41.226
5,1734627172.200,0.333,1.205,0.357,1.200,0.012,2.964,0.153,41.427
5,1734627172.400,0.333,1.205,0.363,1.183,0.030,2.982,0.090,41.627
5,1734627172.600,0.333,1.205,0.346,1.166,0.041,3.006,0.117,41.826
5,1734627172.800,0.311,1.193,0.332,1.151,0.046,3.026,0.103,42.026
5,1734627172.999,0.280,1.120,0.311,1.129,0.033,3.057,0.152,42.226
5,1734627173.199,0.280,1.120,0.305,1.122,0.025,3.067,0.050,42.426
5,1734627173.400,0.280,1.120,0.317,1.135,0.040,3.085,0.090,42.627
5,1734627173.599,0.280,1.120,0.330,1.149,0.058,3.104,0.100,42.826
5,1734627173.800,0.280,1.120,0.339,1.159,0.071,3.118,0.065,43.026
5,1734627173.999,0.330,1.170,0.340,1.160,0.010,3.119,0.007,43.226
5,1734627174.199,0.331,1.145,0.352,1.158,0.022,3.131,0.061,43.426
5,1734627174.399,0.331,1.145,0.352,1.158,0.022,3.131,0.000,43.626
5,1734627174.600,0.330,1.170,0.365,1.163,0.035,3.145,0.069,43.827
5,1734627174.799,0.330,1.170,0.365,1.163,0.035,3.145,0.000,44.026
5,1734627175.001,0.330,1.170,0.369,1.165,0.039,3.149,0.019,44.227
5,1734627175.201,0.330,1.170,0.367,1.165,0.038,3.150,0.006,44.428
5,1734627175.401,0.330,1.170,0.353,1.164,0.023,3.165,0.073,44.628
5,1734627175.602,0.330,1.170,0.331,1.164,0.006,3.186,0.106,44.829
5,1734627175.801,0.330,1.170,0.313,1.164,0.018,3.204,0.094,45.027
5,1734627176.002,0.280,1.170,0.292,1.164,0.013,3.226,0.105,45.228
5,1734627176.202,0.280,1.170,0.273,1.164,0.009,3.244,0.092,45.428
5,1734627176.401,0.280,1.170,0.269,1.164,0.012,3.248,0.019,45.627
5,1734627176.601,0.280,1.170,0.270,1.164,0.012,3.248,0.000,45.827
5,1734627176.801,0.280,1.170,0.269,1.164,0.013,3.248,0.003,46.027
5,1734627177.000,0.280,1.170,0.283,1.161,0.010,3.263,0.073,46.226
5,1734627177.200,0.280,1.170,0.276,1.162,0.008,3.270,0.038,46.427
5,1734627177.400,0.242,1.171,0.260,1.164,0.007,3.286,0.078,46.627
5,1734627177.600,0.242,1.171,0.258,1.164,0.006,3.288,0.009,46.826
5,1734627177.800,0.242,1.171,0.258,1.164,0.006,3.288,0.001,47.027
5,1734627178.003,0.280,1.170,0.257,1.165,0.024,3.289,0.008,47.230
5,1734627178.201,0.280,1.170,0.256,1.165,0.024,3.290,0.002,47.427
5,1734627178.401,0.280,1.170,0.249,1.167,0.031,3.297,0.038,47.627
5,1734627178.601,0.280,1.170,0.229,1.171,0.051,3.318,0.102,47.828
5,1734627178.801,0.280,1.170,0.207,1.177,0.073,3.340,0.111,48.027
5,1734627179.002,0.280,1.170,0.189,1.184,0.091,3.360,0.098,48.228
5,1734627179.200,0.180,1.170,0.164,1.193,0.028,3.387,0.136,48.427
5,1734627179.400,0.180,1.170,0.153,1.200,0.040,3.399,0.062,48.627
5,1734627179.599,0.180,1.170,0.153,1.200,0.040,3.399,0.000,48.826
5,1734627179.801,0.180,1.170,0.153,1.200,0.040,3.400,0.001,49.027
5,1734627180.000,0.180,1.170,0.154,1.200,0.040,3.400,0.001,49.227
5,1734627180.202,0.180,1.220,0.154,1.200,0.033,3.400,0.000,49.429
5,1734627180.401,0.180,1.220,0.154,1.200,0.033,3.400,0.001,49.627
5,1734627180.601,0.180,1.220,0.152,1.200,0.035,3.402,0.009,49.827
5,1734627180.801,0.180,1.220,0.150,1.200,0.035,3.403,0.007,50.027
5,1734627181.001,0.180,1.220,0.151,1.200,0.035,3.403,0.000,50.227
5,1734627181.201,0.130,1.220,0.151,1.200,0.028,3.403,0.000,50.428
5,1734627181.401,0.130,1.220,0.163,1.197,0.040,3.416,0.062,50.628
5,1734627181.602,0.130,1.220,0.190,1.190,0.068,3.445,0.144,50.828
5,1734627181.801,0.130,1.220,0.220,1.182,0.098,3.475,0.153,51.028
5,1734627182.001,0.130,1.220,0.248,1.175,0.127,3.504,0.147,51.228
5,1734627182.201,0.280,1.170,0.263,1.171,0.017,3.520,0.077,51.427
5,1734627182.401,0.280,1.170,0.271,1.163,0.011,3.530,0.053,51.628
5,1734627182.601,0.280,1.170,0.271,1.163,0.011,3.531,0.001,51.828
5,1734627182.800,0.280,1.170,0.264,1.168,0.016,3.539,0.041,52.027
5,1734627183.001,0.280,1.170,0.264,1.168,0.016,3.539,0.001,52.228
5,1734627183.199,0.280,1.170,0.254,1.177,0.027,3.553,0.069,52.426
5,1734627183.400,0.280,1.170,0.251,1.199,0.041,3.575,0.111,52.627
5,1734627183.600,0.280,1.170,0.245,1.212,0.055,3.589,0.071,52.826
5,1734627183.800,0.280,1.170,0.245,1.212,0.055,3.589,0.001,53.026
5,1734627183.999,0.280,1.170,0.236,1.223,0.069,3.603,0.071,53.226
5,1734627184.200,0.230,1.220,0.235,1.222,0.006,3.604,0.001,53.426
5,1734627184.399,0.230,1.220,0.242,1.234,0.019,3.617,0.068,53.626
5,1734627184.599,0.230,1.220,0.242,1.234,0.019,3.617,0.000,53.826
5,1734627184.800,0.230,1.220,0.242,1.234,0.019,3.617,0.000,54.027
5,1734627185.000,0.230,1.220,0.242,1.235,0.019,3.617,0.001,54.226
5,1734627185.200,0.230,1.220,0.242,1.235,0.019,3.617,0.000,54.426
5,1734627185.399,0.230,1.220,0.228,1.240,0.020,3.632,0.075,54.626
5,1734627185.599,0.230,1.220,0.243,1.249,0.031,3.650,0.086,54.826
5,1734627185.800,0.230,1.220,0.267,1.259,0.054,3.676,0.131,55.027
5,1734627185.999,0.230,1.220,0.282,1.262,0.067,3.691,0.076,55.226
5,1734627186.199,0.230,1.220,0.308,1.268,0.092,3.718,0.134,55.426
5,1734627186.401,0.330,1.270,0.336,1.272,0.007,3.746,0.144,55.627
5,1734627186.601,0.330,1.270,0.364,1.274,0.034,3.774,0.136,55.828
5,1734627186.801,0.330,1.270,0.392,1.270,0.062,3.803,0.145,56.028
5,1734627187.001,0.330,1.270,0.419,1.269,0.089,3.829,0.132,56.228
5,1734627187.201,0.330,1.270,0.423,1.269,0.093,3.834,0.023,56.428
5,1734627187.400,0.430,1.270,0.423,1.269,0.001,3.834,0.001,56.627
5,1734627187.600,0.430,1.270,0.423,1.269,0.001,3.834,0.001,56.827
5,1734627187.800,0.430,1.270,0.423,1.269,0.001,3.834,0.000,57.027
5,1734627188.000,0.430,1.270,0.423,1.269,0.001,3.834,0.000,57.227
5,1734627188.201,0.430,1.270,0.423,1.269,0.001,3.834,0.000,57.428
5,1734627188.399,0.430,1.270,0.424,1.269,0.005,3.834,0.003,57.626
5,1734627188.600,0.430,1.270,0.424,1.269,0.005,3.834,0.000,57.826
5,1734627188.799,0.430,1.270,0.424,1.269,0.005,3.834,0.000,58.026
5,1734627189.000,0.430,1.270,0.436,1.267,0.006,3.846,0.061,58.226
5,1734627189.200,0.430,1.270,0.465,1.263,0.035,3.876,0.147,58.426
5,1734627189.399,0.480,1.270,0.480,1.257,0.000,3.892,0.082,58.626
5,1734627189.600,0.480,1.270,0.485,1.256,0.005,3.897,0.026,58.826
5,1734627189.800,0.480,1.220,0.496,1.206,0.016,3.948,0.254,59.026
5,1734627190.000,0.480,1.220,0.502,1.201,0.022,3.956,0.039,59.226
5,1734627190.199,0.480,1.170,0.509,1.169,0.029,3.988,0.162,59.426
5,1734627190.400,0.530,1.220,0.526,1.148,0.072,4.016,0.136,59.627
5,1734627190.601,0.530,1.220,0.545,1.123,0.098,4.047,0.156,59.827
5,1734627190.801,0.530,1.220,0.563,1.100,0.124,4.076,0.146,60.027
5,1734627191.001,0.530,1.220,0.582,1.076,0.153,4.107,0.155,60.228
5,1734627191.201,0.530,1.220,0.600,1.053,0.181,4.136,0.147,60.428
5,1734627191.401,0.530,1.220,0.619,1.029,0.211,4.167,0.153,60.627
5,1734627191.601,0.530,1.220,0.637,1.005,0.240,4.196,0.147,60.828
5,1734627191.801,0.530,1.220,0.653,0.984,0.266,4.223,0.132,61.027
5,1734627192.001,0.530,1.220,0.650,0.971,0.276,4.236,0.065,61.227
5,1734627192.200,0.530,1.220,0.658,0.951,0.298,4.258,0.109,61.427
5,1734627192.400,0.530,1.220,0.666,0.925,0.324,4.285,0.134,61.627
5,1734627192.600,0.530,1.220,0.674,0.896,0.355,4.315,0.154,61.827
5,1734627192.800,0.530,1.220,0.682,0.865,0.386,4.347,0.158,62.027
5,1734627193.001,0.530,1.220,0.689,0.838,0.414,4.375,0.140,62.228
5,1734627193.200,0.530,1.220,0.697,0.808,0.445,4.406,0.157,62.427
5,1734627193.400,0.530,1.220,0.701,0.796,0.457,4.418,0.059,62.627
5,1734627193.601,0.530,1.220,0.701,0.796,0.457,4.418,0.001,62.827
5,1734627193.801,0.530,1.220,0.701,0.796,0.457,4.419,0.001,63.027
5,1734627194.000,0.530,1.220,0.702,0.805,0.449,4.427,0.043,63.227
5,1734627194.200,0.530,1.220,0.702,0.805,0.449,4.427,0.000,63.427
5,1734627194.401,0.530,1.220,0.686,0.821,0.428,4.450,0.115,63.627
5,1734627194.601,0.530,1.220,0.686,0.821,0.428,4.450,0.000,63.828
5,1734627194.801,0.530,1.220,0.686,0.821,0.428,4.450,0.000,64.027
5,1734627195.001,0.530,1.220,0.686,0.821,0.428,4.450,0.001,64.227
5,1734627195.201,0.530,1.220,0.683,0.829,0.420,4.459,0.043,64.427
5,1734627195.401,0.530,1.220,0.685,0.838,0.412,4.468,0.045,64.628
5,1734627195.600,0.530,1.220,0.685,0.842,0.408,4.472,0.021,64.827
5,1734627195.801,0.530,1.220,0.685,0.842,0.408,4.472,0.001,65.028
5,1734627196.001,0.530,1.220,0.686,0.846,0.406,4.476,0.019,65.228
5,1734627196.201,0.530,1.220,0.689,0.829,0.422,4.493,0.084,65.428
5,1734627196.401,0.530,1.220,0.688,0.807,0.443,4.515,0.113,65.628
5,1734627196.600,0.530,1.220,0.686,0.786,0.461,4.536,0.105,65.827
5,1734627196.801,0.530,1.220,0.676,0.759,0.483,4.565,0.142,66.028
5,1734627197.001,0.530,1.220,0.670,0.731,0.509,4.594,0.145,66.227
5,1734627197.201,0.530,1.220,0.663,0.700,0.537,4.625,0.156,66.427
5,1734627197.402,0.530,1.220,0.657,0.669,0.565,4.657,0.160,66.629
5,1734627197.601,0.530,1.220,0.652,0.644,0.589,4.682,0.127,66.827
5,1734627197.801,0.530,1.220,0.650,0.617,0.615,4.710,0.138,67.028
5,1734627198.002,0.530,1.220,0.648,0.588,0.643,4.738,0.142,67.229
5,1734627198.201,0.530,1.220,0.645,0.557,0.672,4.769,0.154,67.427
5,1734627198.400,0.530,1.220,0.643,0.529,0.701,4.798,0.145,67.627
5,1734627198.601,0.530,1.220,0.631,0.525,0.702,4.810,0.062,67.827
5,1734627198.800,0.530,1.220,0.629,0.494,0.732,4.841,0.155,68.027
5,1734627199.000,0.530,1.220,0.626,0.464,0.762,4.871,0.150,68.227
5,1734627199.201,0.530,1.220,0.624,0.435,0.791,4.901,0.147,68.428
5,1734627199.401,1.030,-0.280,0.621,0.405,0.797,4.931,0.152,68.627
5,1734627199.601,1.030,-0.280,0.619,0.375,0.774,4.961,0.146,68.828
5,1734627199.800,1.030,-0.280,0.617,0.345,0.749,4.991,0.152,69.027
5,1734627200.000,1.030,-0.280,0.614,0.316,0.726,5.020,0.147,69.227
5,1734627200.201,1.030,-0.280,0.599,0.347,0.761,5.055,0.175,69.427
5,1734627200.401,1.030,-0.280,0.595,0.319,0.740,5.084,0.145,69.628
5,1734627200.601,1.030,-0.280,0.591,0.288,0.717,5.115,0.156,69.828
5,1734627200.801,0.979,-0.318,0.588,0.259,0.696,5.144,0.145,70.028
5,1734627201.001,0.979,-0.318,0.584,0.229,0.674,5.175,0.153,70.228
5,1734627201.201,0.979,-0.318,0.580,0.200,0.653,5.204,0.146,70.428
5,1734627201.401,0.979,-0.318,0.577,0.169,0.632,5.235,0.152,70.628
5,1734627201.601,0.979,-0.318,0.573,0.140,0.612,5.264,0.148,70.828
5,1734627201.801,0.979,-0.318,0.570,0.110,0.592,5.295,0.153,71.028
5,1734627202.002,0.979,-0.318,0.566,0.080,0.574,5.324,0.148,71.228
5,1734627202.201,0.979,-0.318,0.569,0.091,0.579,5.335,0.055,71.428
5,1734627202.401,0.979,-0.318,0.565,0.061,0.561,5.366,0.152,71.628
5,1734627202.601,0.979,-0.318,0.562,0.035,0.547,5.392,0.131,71.828
5,1734627202.801,0.979,-0.318,0.561,0.013,0.533,5.414,0.112,72.028
5,1734627203.001,0.979,-0.318,0.576,0.004,0.515,5.431,0.086,72.228
5,1734627203.202,0.979,-0.318,0.576,0.003,0.515,5.432,0.002,72.429
5,1734627203.401,0.979,-0.318,0.590,0.008,0.508,5.446,0.072,72.627
5,1734627203.600,0.979,-0.318,0.589,0.008,0.508,5.446,0.001,72.827
5,1734627203.801,0.979,-0.318,0.589,0.008,0.508,5.446,0.001,73.027
5,1734627204.000,0.979,-0.318,0.589,0.008,0.508,5.446,0.001,73.227
5,1734627204.201,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,73.427
5,1734627204.401,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,73.627
5,1734627204.601,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,73.828
5,1734627204.801,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,74.027
5,1734627205.001,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,74.228
5,1734627205.201,0.979,-0.318,0.589,0.009,0.508,5.446,0.000,74.427
5,1734627205.401,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,74.628
5,1734627205.601,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,74.827
5,1734627205.801,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,75.027
5,1734627206.001,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,75.227
5,1734627206.201,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,75.428
5,1734627206.400,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,75.627
5,1734627206.601,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,75.827
5,1734627206.801,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,76.028
5,1734627207.001,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,76.227
5,1734627207.201,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,76.428
5,1734627207.401,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,76.627
5,1734627207.601,0.979,-0.318,0.589,0.009,0.509,5.446,0.000,76.828
5,1734627207.798,0.580,0.020,0.589,0.009,0.002,5.446,0.000,77.025
5,1734627207.999,0.580,0.020,0.591,0.004,0.005,5.452,0.028,77.225
5,1734627208.199,0.613,-0.009,0.603,-0.022,0.016,5.480,0.140,77.426
5,1734627208.398,0.635,-0.020,0.616,-0.049,0.034,5.510,0.151,77.625
5,1734627208.599,0.656,-0.034,0.631,-0.075,0.048,5.540,0.150,77.825
5,1734627208.799,0.650,-0.103,0.646,-0.101,0.004,5.570,0.150,78.025
5,1734627209.000,0.664,-0.127,0.663,-0.126,0.001,5.600,0.150,78.226
5,1734627209.199,0.665,-0.124,0.687,-0.125,0.022,5.625,0.122,78.425
5,1734627209.399,0.671,-0.151,0.707,-0.150,0.035,5.656,0.155,78.626
5,1734627209.599,0.717,-0.200,0.725,-0.172,0.028,5.685,0.145,78.825
5,1734627209.799,0.767,-0.226,0.745,-0.194,0.034,5.715,0.148,79.026
5,1734627209.998,0.767,-0.226,0.761,-0.211,0.015,5.738,0.117,79.225
5,1734627210.198,0.767,-0.226,0.778,-0.228,0.001,5.762,0.121,79.425
5,1734627210.398,0.792,-0.228,0.785,-0.234,0.007,5.771,0.045,79.625
5,1734627210.598,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,79.825
5,1734627210.798,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,80.025
5,1734627210.999,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,80.225
5,1734627211.199,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,80.425
5,1734627211.398,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,80.625
5,1734627211.599,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,80.825
5,1734627211.798,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,81.025
5,1734627211.998,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,81.225
5,1734627212.199,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,81.425
5,1734627212.399,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,81.625
5,1734627212.598,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,81.825
5,1734627212.799,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,82.025
5,1734627212.998,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,82.225
5,1734627213.198,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,82.425
5,1734627213.399,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,82.625
5,1734627213.599,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,82.825
5,1734627213.799,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,83.025
5,1734627213.999,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,83.225
5,1734627214.198,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,83.425
5,1734627214.398,0.792,-0.228,0.785,-0.234,0.007,5.771,0.000,83.625
